CUSTOMERID,COUNTRY,IS_UK,IS_GERMANY,IS_FRANCE,IS_EIRE,IS_SPAIN,TOTAL_ORDERS,TOTAL_ITEMS,TOTAL_SPENT,AVG_ITEMS_PER_ORDER,AVG_REVENUE_PER_ORDER,CLV_PER_DAY,RECENCY_DAYS,CUSTOMER_LIFETIME_DAYS,RETURN_RATIO,FIRST_PURCHASE_DATE,LAST_PURCHASE_DATE
16377.0,United Kingdom,true,false,false,false,false,1,1500,676.2,300,676.2,676.2,5169,0,0,2011-03-17,2011-03-17
16976.0,United Kingdom,true,false,false,false,false,1,88,251.52,44,251.52,251.52,5169,0,0,2011-03-17,2011-03-17
12514.0,Italy,false,false,false,false,false,1,440,1017.68,8.627451,1017.68,1017.68,5169,0,0,2011-03-17,2011-03-17
18210.0,United Kingdom,true,false,false,false,false,6,1398,2621.38,10.432836,436.896666667,9.817902622,4903,266,0,2011-03-17,2011-12-08
13631.0,United Kingdom,true,false,false,false,false,12,460,3021.77,38.333333,251.814166667,17.880295858,5001,168,0.083333,2011-03-17,2011-09-01
14422.0,United Kingdom,true,false,false,false,false,6,2906,4263.64,13.09009,710.606666667,15.909104478,4902,267,0,2011-03-17,2011-12-09
17725.0,United Kingdom,true,false,false,false,false,14,2141,3371.13,10.813131,240.795,13.3775,4918,251,0.030303,2011-03-17,2011-11-23
15861.0,United Kingdom,true,false,false,false,false,9,2543,3000.36,4.648995,333.373333333,11.72015625,4914,255,0.001828,2011-03-17,2011-11-27
13072.0,United Kingdom,true,false,false,false,false,1,69,177.15,9.857143,177.15,177.15,5168,0,0,2011-03-18,2011-03-18
15695.0,United Kingdom,true,false,false,false,false,2,212,409.98,9.636364,204.99,409.98,5168,0,0,2011-03-18,2011-03-18
14110.0,United Kingdom,true,false,false,false,false,13,2455,5669.65,15.636943,436.126923077,21.47594697,4905,263,0.006369,2011-03-18,2011-12-06
14059.0,United Kingdom,true,false,false,false,false,1,128,183.6,16,183.6,183.6,5168,0,0,2011-03-18,2011-03-18
16672.0,United Kingdom,true,false,false,false,false,23,2812,8093.59,24.034188,351.895217391,30.541849057,4904,264,0.025641,2011-03-18,2011-12-07
16511.0,United Kingdom,true,false,false,false,false,3,417,950.26,2.467456,316.753333333,3.862845528,4923,245,0,2011-03-18,2011-11-18
16256.0,United Kingdom,true,false,false,false,false,2,577,732.63,41.214286,366.315,73.263,5159,9,0.071429,2011-03-18,2011-03-27
13591.0,United Kingdom,true,false,false,false,false,3,485,1117.13,8.362069,372.376666667,5.503103448,4966,202,0,2011-03-18,2011-10-06
14066.0,United Kingdom,true,false,false,false,false,1,45,152.55,6.428571,152.55,152.55,5168,0,0,2011-03-18,2011-03-18
15483.0,United Kingdom,true,false,false,false,false,4,295,233.81,3.352273,58.4525,2.205754717,5063,105,0,2011-03-18,2011-07-01
16626.0,United Kingdom,true,false,false,false,false,20,2670,4379.65,14.51087,218.9825,16.403183521,4902,266,0.027174,2011-03-18,2011-12-09
15019.0,United Kingdom,true,false,false,false,false,1,159,266,2.271429,266,266,5168,0,0,2011-03-18,2011-03-18
18270.0,United Kingdom,true,false,false,false,false,3,97,238.95,7.461538,79.65,1.043449782,4940,228,0.153846,2011-03-18,2011-11-01
14315.0,United Kingdom,true,false,false,false,false,7,1010,2456.98,9.711538,350.997142857,9.987723577,4923,245,0.028846,2011-03-18,2011-11-18
14041.0,United Kingdom,true,false,false,false,false,1,94,141.41,4.47619,141.41,141.41,5168,0,0,2011-03-18,2011-03-18
17060.0,United Kingdom,true,false,false,false,false,1,216,234.24,43.2,234.24,234.24,5168,0,0,2011-03-18,2011-03-18
17133.0,United Kingdom,true,false,false,false,false,7,2730,4892.24,101.111111,698.891428571,19.413650794,4917,251,0,2011-03-18,2011-11-24
12878.0,United Kingdom,true,false,false,false,false,3,536,841.64,10.938776,280.546666667,3.380080321,4920,248,0.040816,2011-03-18,2011-11-21
14155.0,United Kingdom,true,false,false,false,false,1,25,118.75,4.166667,118.75,118.75,5168,0,0,2011-03-18,2011-03-18
17043.0,United Kingdom,true,false,false,false,false,4,998,1735.18,9.784314,433.795,7.383744681,4934,234,0,2011-03-18,2011-11-07
12948.0,United Kingdom,true,false,false,false,false,8,1077,2053.7,9.127119,256.7125,8.247791165,4918,248,0.016949,2011-03-20,2011-11-23
15703.0,United Kingdom,true,false,false,false,false,1,66,211.5,13.2,211.5,211.5,5166,0,0,2011-03-20,2011-03-20
14071.0,United Kingdom,true,false,false,false,false,9,900,1307.41,2.702703,145.267777778,4.990114504,4905,261,0.027027,2011-03-20,2011-12-06
17134.0,United Kingdom,true,false,false,false,false,2,102,425,4.25,212.5,2.672955975,5008,158,0,2011-03-20,2011-08-25
17795.0,United Kingdom,true,false,false,false,false,2,341,350.39,7.413043,175.195,4.074302326,5081,85,0,2011-03-20,2011-06-13
12902.0,United Kingdom,true,false,false,false,false,1,66,138.68,6.6,138.68,138.68,5166,0,0,2011-03-20,2011-03-20
16444.0,United Kingdom,true,false,false,false,false,5,405,638.77,4.709302,127.754,2.916757991,4948,218,0.023256,2011-03-20,2011-10-24
14232.0,United Kingdom,true,false,false,false,false,8,1937,2043.93,16.415254,255.49125,8.73474359,4933,233,0.025424,2011-03-20,2011-11-08
14693.0,United Kingdom,true,false,false,false,false,1,34,172.9,4.25,172.9,172.9,5166,0,0,2011-03-20,2011-03-20
12407.0,Belgium,false,false,false,false,false,5,1416,1708.12,18.38961,341.624,7.907962963,4951,215,0,2011-03-20,2011-10-21
16728.0,United Kingdom,true,false,false,false,false,4,677,1054.67,2.516729,263.6675,4.815844749,4948,218,0,2011-03-20,2011-10-24
16096.0,United Kingdom,true,false,false,false,false,1,155,320.62,12.916667,320.62,320.62,5166,0,0,2011-03-20,2011-03-20
13592.0,United Kingdom,true,false,false,false,false,4,84,247.96,5.25,61.99,1.078086957,4937,229,0,2011-03-20,2011-11-04
15140.0,United Kingdom,true,false,false,false,false,8,1567,2350,19.345679,293.75,11.03286385,4954,212,0.012346,2011-03-20,2011-10-18
12843.0,United Kingdom,true,false,false,false,false,9,753,1680.76,6.972222,186.751111111,8.4038,4967,199,0.046296,2011-03-20,2011-10-05
14408.0,United Kingdom,true,false,false,false,false,7,1616,2606.53,15.102804,372.361428571,10.221686275,4912,254,0,2011-03-20,2011-11-29
15408.0,United Kingdom,true,false,false,false,false,1,106,267.18,3.117647,267.18,267.18,5166,0,0,2011-03-20,2011-03-20
15445.0,United Kingdom,true,false,false,false,false,1,58,113.5,11.6,113.5,113.5,5166,0,0,2011-03-20,2011-03-20
15452.0,United Kingdom,true,false,false,false,false,3,283,538.73,4.87931,179.576666667,2.282754237,4931,235,0,2011-03-20,2011-11-10
14223.0,United Kingdom,true,false,false,false,false,4,583,975.23,9.557377,243.8075,5.63716763,4994,172,0.016393,2011-03-20,2011-09-08
16619.0,United Kingdom,true,false,false,false,false,2,129,204.41,8.0625,102.205,18.582727273,5155,10,0.125,2011-03-21,2011-03-31
14762.0,United Kingdom,true,false,false,false,false,1,341,300.52,16.238095,300.52,300.52,5165,0,0,2011-03-21,2011-03-21
13934.0,United Kingdom,true,false,false,false,false,1,390,922.1,12.580645,922.1,922.1,5165,0,0,2011-03-21,2011-03-21
15669.0,United Kingdom,true,false,false,false,false,5,339,677.69,9.685714,135.538,3.025401786,4942,223,0.057143,2011-03-21,2011-10-30
16384.0,United Kingdom,true,false,false,false,false,2,260,584.5,7.878788,292.25,3.34,4991,174,0,2011-03-21,2011-09-11
18224.0,United Kingdom,true,false,false,false,false,1,69,158.95,6.9,158.95,158.95,5165,0,0,2011-03-21,2011-03-21
14245.0,United Kingdom,true,false,false,false,false,5,971,1677.48,8.669643,335.496,19.062272727,5078,87,0.035714,2011-03-21,2011-06-16
17603.0,United Kingdom,true,false,false,false,false,5,-31,-1165.3,-2.066667,-233.06,-5.345412844,4952,217,0.266667,2011-03-17,2011-10-20
17678.0,United Kingdom,true,false,false,false,false,1,207,298.11,12.9375,298.11,298.11,5165,0,0,2011-03-21,2011-03-21
16036.0,United Kingdom,true,false,false,false,false,2,716,758.92,13.018182,379.46,4.287683616,4989,176,0,2011-03-21,2011-09-13
17763.0,United Kingdom,true,false,false,false,false,1,12,15,12,15,15,5165,0,0,2011-03-21,2011-03-21
13262.0,United Kingdom,true,false,false,false,false,1,125,200.29,11.363636,200.29,200.29,5165,0,0,2011-03-21,2011-03-21
17152.0,United Kingdom,true,false,false,false,false,4,477,1503.5,29.8125,375.875,21.478571429,5096,69,0.125,2011-03-21,2011-05-29
14632.0,United Kingdom,true,false,false,false,false,1,96,114.56,12,114.56,114.56,5164,0,0,2011-03-22,2011-03-22
13900.0,United Kingdom,true,false,false,false,false,3,430,740.95,10,246.983333333,9.261875,5085,79,0,2011-03-22,2011-06-09
14875.0,United Kingdom,true,false,false,false,false,5,554,1448.72,11.08,289.744,5.703622047,4911,253,0.06,2011-03-22,2011-11-30
15132.0,United Kingdom,true,false,false,false,false,5,679,977.93,13.057692,195.586,3.99155102,4920,244,0,2011-03-22,2011-11-21
17272.0,United Kingdom,true,false,false,false,false,5,1776,2144.53,15.310345,428.906,9.703755656,4944,220,0.017241,2011-03-22,2011-10-28
16135.0,United Kingdom,true,false,false,false,false,1,209,517.55,9.952381,517.55,517.55,5164,0,0,2011-03-22,2011-03-22
12831.0,United Kingdom,true,false,false,false,false,1,135,215.05,15,215.05,215.05,5164,0,0,2011-03-22,2011-03-22
15437.0,United Kingdom,true,false,false,false,false,1,79,200.16,1.755556,200.16,200.16,5164,0,0,2011-03-22,2011-03-22
16809.0,United Kingdom,true,false,false,false,false,6,651,912.74,4.34,152.123333333,3.803083333,4925,239,0.006667,2011-03-22,2011-11-16
14711.0,United Kingdom,true,false,false,false,false,12,966,2838.2,2.690808,236.516666667,11.218181818,4912,252,0.005571,2011-03-22,2011-11-29
14377.0,United Kingdom,true,false,false,false,false,2,219,617.05,19.909091,308.525,8.570138889,5093,71,0,2011-03-22,2011-06-01
16374.0,United Kingdom,true,false,false,false,false,2,240,473.03,2.162162,236.515,2.401167513,4968,196,0,2011-03-22,2011-10-04
13196.0,United Kingdom,true,false,false,false,false,4,1224,1797.78,11.127273,449.445,7.134047619,4913,251,0,2011-03-22,2011-11-28
15457.0,United Kingdom,true,false,false,false,false,1,132,237.07,2.275862,237.07,237.07,5164,0,0,2011-03-22,2011-03-22
12613.0,Germany,false,true,false,false,false,6,1596,3218.98,9.791411,536.496666667,13.874913793,4933,231,0.06135,2011-03-22,2011-11-08
16721.0,United Kingdom,true,false,false,false,false,1,172,292.47,4.648649,292.47,292.47,5164,0,0,2011-03-22,2011-03-22
12399.0,Belgium,false,false,false,false,false,4,1178,1108.65,19.966102,277.1625,7.752797203,5021,142,0,2011-03-23,2011-08-12
17733.0,United Kingdom,true,false,false,false,false,2,463,692.19,13.228571,346.095,3.090133929,4940,223,0,2011-03-23,2011-11-01
17102.0,United Kingdom,true,false,false,false,false,1,2,25.5,2,25.5,25.5,5163,0,0,2011-03-23,2011-03-23
15410.0,United Kingdom,true,false,false,false,false,8,1200,3450.84,9.836066,431.355,19.386741573,4986,177,0,2011-03-23,2011-09-16
13239.0,United Kingdom,true,false,false,false,false,1,363,329.56,16.5,329.56,329.56,5163,0,0,2011-03-23,2011-03-23
15449.0,United Kingdom,true,false,false,false,false,5,810,971.22,13.064516,194.244,4.115338983,4928,235,0.032258,2011-03-23,2011-11-13
14870.0,United Kingdom,true,false,false,false,false,1,119,327.25,9.153846,327.25,327.25,5163,0,0,2011-03-23,2011-03-23
13821.0,United Kingdom,true,false,false,false,false,2,153,385.64,2.59322,192.82,3.268135593,5046,117,0,2011-03-23,2011-07-18
17096.0,United Kingdom,true,false,false,false,false,7,332,992.68,6.384615,141.811428571,3.923636364,4911,252,0.076923,2011-03-23,2011-11-30
12604.0,France,false,false,true,false,false,2,201,254.18,12.5625,127.09,1.388961749,4981,182,0,2011-03-23,2011-09-21
18191.0,United Kingdom,true,false,false,false,false,1,140,207.8,20,207.8,207.8,5163,0,0,2011-03-23,2011-03-23
14461.0,United Kingdom,true,false,false,false,false,3,766,2103.06,4.255556,701.02,18.447894737,5050,113,0,2011-03-23,2011-07-14
13132.0,United Kingdom,true,false,false,false,false,1,20,77.3,6.666667,77.3,77.3,5163,0,0,2011-03-23,2011-03-23
16859.0,United Kingdom,true,false,false,false,false,5,656,473.14,9.111111,94.628,3.032948718,5008,155,0.277778,2011-03-23,2011-08-25
15245.0,United Kingdom,true,false,false,false,false,3,1784,2515.84,20.044944,838.613333333,19.655,5036,127,0,2011-03-23,2011-07-28
17486.0,United Kingdom,true,false,false,false,false,1,191,396.87,7.958333,396.87,396.87,5163,0,0,2011-03-23,2011-03-23
16308.0,United Kingdom,true,false,false,false,false,4,8000,2560,2000,640,11.377777778,4939,224,0,2011-03-23,2011-11-02
12564.0,France,false,false,true,false,false,1,133,456.9,6.333333,456.9,456.9,5163,0,0,2011-03-23,2011-03-23
14607.0,United Kingdom,true,false,false,false,false,17,7998,11341.1,70.157895,667.123529412,45.915384615,4917,246,0.245614,2011-03-23,2011-11-24
13249.0,United Kingdom,true,false,false,false,false,3,546,711.41,23.73913,237.136666667,4.184764706,4994,169,0,2011-03-23,2011-09-08
15644.0,United Kingdom,true,false,false,false,false,4,557,813,2.340336,203.25,8.46875,5068,95,0,2011-03-23,2011-06-26
14075.0,United Kingdom,true,false,false,false,false,3,754,942.26,17.534884,314.086666667,3.652170543,4906,257,0,2011-03-23,2011-12-05
17250.0,United Kingdom,true,false,false,false,false,2,168,384.52,2.947368,192.26,1.484633205,4905,258,0,2011-03-23,2011-12-06
17966.0,United Kingdom,true,false,false,false,false,5,2571,1098.43,37.808824,219.686,4.881911111,4939,224,0,2011-03-23,2011-11-02
14129.0,United Kingdom,true,false,false,false,false,5,592,1123.86,11.384615,224.772,4.322538462,4903,259,0,2011-03-24,2011-12-08
15651.0,United Kingdom,true,false,false,false,false,3,479,646.3,14.96875,215.433333333,2.872444444,4938,224,0,2011-03-24,2011-11-03
13035.0,United Kingdom,true,false,false,false,false,3,627,886.63,20.9,295.543333333,4.34622549,4959,203,0.1,2011-03-24,2011-10-13
13341.0,United Kingdom,true,false,false,false,false,1,301,775.85,7.166667,775.85,775.85,5162,0,0,2011-03-24,2011-03-24
13512.0,United Kingdom,true,false,false,false,false,1,143,251.21,9.533333,251.21,251.21,5162,0,0,2011-03-24,2011-03-24
16620.0,United Kingdom,true,false,false,false,false,2,88,178.96,9.777778,89.48,0.6936434109,4905,257,0,2011-03-24,2011-12-06
17698.0,United Kingdom,true,false,false,false,false,1,93,154.95,11.625,154.95,154.95,5162,0,0,2011-03-24,2011-03-24
14267.0,United Kingdom,true,false,false,false,false,7,461,1279.09,6.984848,182.727142857,11.523333333,5052,110,0.166667,2011-03-24,2011-07-12
13736.0,United Kingdom,true,false,false,false,false,3,493,724,2.541237,241.333333333,2.828125,4907,255,0.015464,2011-03-24,2011-12-04
16022.0,United Kingdom,true,false,false,false,false,1,261,628.28,3.434211,628.28,628.28,5162,0,0,2011-03-24,2011-03-24
14235.0,United Kingdom,true,false,false,false,false,6,1947,3093.86,24.3375,515.643333333,12.326135458,4912,250,0.0125,2011-03-24,2011-11-29
16769.0,United Kingdom,true,false,false,false,false,1,83,380.39,2.075,380.39,380.39,5162,0,0,2011-03-24,2011-03-24
17754.0,United Kingdom,true,false,false,false,false,6,1820,1739.92,19.569892,289.986666667,6.666360153,4902,260,0.010753,2011-03-24,2011-12-09
12408.0,Belgium,false,false,false,false,false,9,1399,2842.57,12.380531,315.841111111,12.412969432,4934,228,0.070796,2011-03-24,2011-11-07
16063.0,United Kingdom,true,false,false,false,false,1,262,335.32,11.391304,335.32,335.32,5162,0,0,2011-03-24,2011-03-24
15178.0,United Kingdom,true,false,false,false,false,1,30,40.5,10,40.5,40.5,5162,0,0,2011-03-24,2011-03-24
14348.0,United Kingdom,true,false,false,false,false,1,183,409.57,10.166667,409.57,409.57,5162,0,0,2011-03-24,2011-03-24
15815.0,United Kingdom,true,false,false,false,false,5,1856,2100.6,37.877551,420.12,10.662944162,4965,196,0,2011-03-25,2011-10-07
13695.0,United Kingdom,true,false,false,false,false,15,1603,2504.13,17.811111,166.942,10.935065502,4933,228,0,2011-03-25,2011-11-08
17979.0,United Kingdom,true,false,false,false,false,5,395,737.81,2.687075,147.562,3.279155556,4937,224,0.006803,2011-03-25,2011-11-04
13139.0,United Kingdom,true,false,false,false,false,8,2418,5055.79,13.896552,631.97375,20.72045082,4918,243,0.022989,2011-03-25,2011-11-23
14758.0,United Kingdom,true,false,false,false,false,4,419,1484.06,5.901408,371.015,12.79362069,5046,115,0,2011-03-25,2011-07-18
14536.0,United Kingdom,true,false,false,false,false,1,40,171.8,2.105263,171.8,171.8,5161,0,0,2011-03-25,2011-03-25
13662.0,United Kingdom,true,false,false,false,false,7,538,879.08,9.275862,125.582857143,5.023314286,4987,174,0.086207,2011-03-25,2011-09-15
17946.0,United Kingdom,true,false,false,false,false,2,75,149.58,3.75,74.79,5.54,5135,26,0,2011-03-25,2011-04-20
13743.0,United Kingdom,true,false,false,false,false,8,1775,1340.15,42.261905,167.51875,5.194379845,4904,257,0.02381,2011-03-25,2011-12-07
18078.0,United Kingdom,true,false,false,false,false,2,145,336.13,5,168.065,7.816976744,5119,42,0,2011-03-25,2011-05-06
16780.0,United Kingdom,true,false,false,false,false,2,271,425.19,4.516667,212.595,2.6574375,5002,159,0,2011-03-25,2011-08-31
18273.0,United Kingdom,true,false,false,false,false,3,80,204,26.666667,68,0.796875,4904,255,0,2011-03-27,2011-12-07
15045.0,United Kingdom,true,false,false,false,false,3,106,633.66,8.153846,211.22,5.922056075,5053,106,0.076923,2011-03-27,2011-07-11
17625.0,United Kingdom,true,false,false,false,false,4,1198,2047,3.803175,511.75,8.529166667,4920,239,0,2011-03-27,2011-11-21
13357.0,United Kingdom,true,false,false,false,false,1,322,609.95,3.577778,609.95,609.95,5159,0,0,2011-03-27,2011-03-27
16777.0,United Kingdom,true,false,false,false,false,2,64,226.35,1.28,113.175,1.271629213,4982,177,0,2011-03-27,2011-09-20
14476.0,United Kingdom,true,false,false,false,false,1,132,215.7,6.947368,215.7,215.7,5159,0,0,2011-03-27,2011-03-27
16245.0,United Kingdom,true,false,false,false,false,5,1008,1352.36,10.83871,270.472,5.779316239,4925,233,0.032258,2011-03-28,2011-11-16
12669.0,France,false,false,true,false,false,4,1114,1607.73,10.921569,401.9325,15.025514019,5052,106,0.009804,2011-03-28,2011-07-12
12792.0,Portugal,false,false,false,false,false,1,217,400.54,8.68,400.54,400.54,5158,0,0,2011-03-28,2011-03-28
17765.0,United Kingdom,true,false,false,false,false,3,144,371.88,2.526316,123.96,3.756363636,5060,98,0,2011-03-28,2011-07-04
15083.0,United Kingdom,true,false,false,false,false,1,38,88.2,7.6,88.2,88.2,5158,0,0,2011-03-28,2011-03-28
18010.0,United Kingdom,true,false,false,false,false,1,60,174.8,4.285714,174.8,174.8,5158,0,0,2011-03-28,2011-03-28
15249.0,United Kingdom,true,false,false,false,false,15,3557,6657.36,9.935754,443.824,29.457345133,4933,225,0.022346,2011-03-28,2011-11-08
13760.0,United Kingdom,true,false,false,false,false,2,197,286.79,3.45614,143.395,1.412758621,4956,202,0,2011-03-28,2011-10-16
15624.0,United Kingdom,true,false,false,false,false,4,357,588.13,10.5,147.0325,4.171134752,5018,140,0,2011-03-28,2011-08-15
17749.0,United Kingdom,true,false,false,false,false,2,320,674.52,9.142857,337.26,8.538227848,5080,78,0,2011-03-28,2011-06-14
14538.0,United Kingdom,true,false,false,false,false,2,155,388.25,8.157895,194.125,2.011658031,4966,192,0,2011-03-28,2011-10-06
14851.0,United Kingdom,true,false,false,false,false,2,325,511.35,11.607143,255.675,2.18525641,4925,233,0,2011-03-28,2011-11-16
14021.0,United Kingdom,true,false,false,false,false,3,192,631.9,8.727273,210.633333333,6.195098039,5057,101,0,2011-03-28,2011-07-07
18177.0,United Kingdom,true,false,false,false,false,7,705,1314.17,9.4,187.738571429,5.840755556,4933,224,0.013333,2011-03-29,2011-11-08
14128.0,United Kingdom,true,false,false,false,false,2,564,637.5,12.26087,318.75,3.25255102,4962,195,0,2011-03-29,2011-10-10
